Id,target
0,0.443089038596
1,0.595338638047
2,0.667387760664
3,0.470901690961
4,0.392241122827
5,0.465367297222
6,0.398490601086
7,0.576325473957
8,0.452678800341
9,0.561002178649
10,0.470376728627
11,0.445758801306
12,0.596027103983
13,0.38167243549
14,0.49575482396
15,0.54274682885
16,0.522539496914
17,0.537169398942
18,0.487865302441
19,0.533307970569
20,0.54477000894
21,0.485750949759
22,0.460007247189
23,0.501860584205
24,0.543478318625
25,0.481018628345
26,0.589923227595
27,0.529843828818
28,0.446568160896
29,0.444143526467
30,0.527756049659
31,0.514101705097
32,0.467976863617
33,0.473897679473
34,0.613509357679
35,0.498941253285
36,0.496117034251
37,0.457946663379
38,0.470950625375
39,0.391208310879
40,0.309820542605
41,0.443419769323
42,0.548579908525
43,0.442519670643
44,0.525211603264
45,0.492866355902
46,0.391665270816
47,0.339294695805
48,0.475256048982
49,0.487768439273
50,0.507664737612
51,0.445080433409
52,0.524693141126
53,0.522203204179
54,0.391335165304
55,0.508313576412
56,0.546484762458
57,0.389087379233
58,0.523622920265
59,0.450050223584
60,0.633503246178
61,0.605001039382
62,0.550609037384
63,0.440341145318
64,0.442584411761
65,0.459020640639
66,0.458554906253
67,0.411600952593
68,0.503929029412
69,0.46763738546
70,0.520420264841
71,0.524623760329
72,0.637442627653
73,0.492775987269
74,0.458391036302
75,0.460273514699
76,0.490463290579
77,0.43219461102
78,0.339582699837
79,0.518469479213
80,0.520314849844
81,0.492820512821
82,0.412439322148
83,0.452281930353
84,0.32044860862
85,0.450408046947
86,0.437777509233
87,0.434724060123
88,0.456022862939
89,0.284223729918
90,0.455990004857
91,0.504861445523
92,0.505140790714
93,0.531491893694
94,0.47956313236
95,0.511804457243
96,0.512876135627
97,0.461325928973
98,0.525921052478
99,0.67403341667
100,0.453367771292
101,0.534109663199
102,0.363028546157
103,0.49644798756
104,0.531979535642
105,0.501596855174
106,0.520222427946
107,0.546095865707
108,0.418913144968
109,0.485255433216
110,0.621062877519
111,0.463194877077
112,0.487023909654
113,0.514774092305
114,0.504412030003
115,0.396046230746
116,0.472499537914
117,0.485732474538
118,0.556039902946
119,0.433844849173
120,0.545060815253
121,0.534527574523
122,0.406663589709
123,0.476648820042
124,0.496485674934
125,0.568654622459
126,0.373895443346
127,0.523716728022
128,0.619903961543
129,0.560598064706
130,0.608663937579
131,0.580149022818
132,0.481102531103
133,0.682995271309
134,0.45775609046
135,0.563269276558
136,0.466717737221
137,0.548160185227
138,0.483496986115
139,0.447965719354
140,0.422609559723
141,0.501618122977
142,0.462771340349
143,0.477651561133
144,0.620119077119
145,0.391828526189
146,0.531382832853
147,0.442002330062
148,0.491606360388
149,0.530936614092
150,0.600869720523
151,0.459593620311
152,0.55590635139
153,0.524396461602
154,0.611917069565
155,0.548270203141
156,0.482205200585
157,0.557482664668
158,0.328746322591
159,0.41825036075
160,0.594313752632
161,0.456859987474
162,0.375597736885
163,0.511365465745
164,0.544528702839
165,0.529175369003
166,0.495502009802
167,0.448411403935
168,0.390946573068
169,0.351632278661
170,0.512731745425
171,0.502306559595
172,0.571200459286
173,0.232390055093
174,0.529953244317
175,0.436269991393
176,0.505751785128
177,0.488481680036
178,0.620573562733
179,0.646925773431
180,0.537764675745
181,0.308268057223
182,0.68523143421
183,0.489207370031
184,0.533845451545
185,0.480844572609
186,0.511521809022
187,0.661031689368
188,0.599638157393
189,0.483749742484
190,0.542242961411
191,0.4890602752
192,0.630849267738
193,0.38149485022
194,0.558063599314
195,0.432312964813
196,0.397803985203
197,0.395899300112
198,0.467651742014
199,0.651563921947
200,0.365069758749
201,0.468196257158
202,0.435505437233
203,0.485950063483
204,0.467201891012
205,0.664800713231
206,0.476461695212
207,0.427681101733
208,0.469350057397
209,0.537860373165
210,0.483931155478
211,0.462491413021
212,0.519834701351
213,0.489612949108
214,0.435412231951
215,0.523023241616
216,0.500841157825
217,0.558045872103
218,0.518728631059
219,0.584803315801
220,0.57347772982
221,0.286496803063
222,0.483012240229
223,0.425351122473
224,0.51419118631
225,0.581729868256
226,0.407817180046
227,0.41550991891
228,0.570650061717
229,0.505644811864
230,0.400939278947
231,0.440109896351
232,0.515987750407
233,0.488034127226
234,0.507094017094
235,0.45599286671
236,0.496273034979
237,0.523820121716
238,0.541915556399
239,0.525851593729
240,0.478901212577
241,0.51729274317
242,0.517757355245
243,0.520400279877
244,0.562454734837
245,0.408223473578
246,0.438003059531
247,0.621415866621
248,0.311088080579
249,0.407608639566
250,0.425536291744
251,0.431977908732
252,0.364249271137
253,0.444398640463
254,0.598509740818
255,0.672420600293
256,0.530689107029
257,0.533883691284
258,0.644664938115
259,0.458539976269
260,0.529444784695
261,0.634208180335
262,0.410425493039
263,0.617532513011
264,0.564255061451
265,0.633589826812
266,0.380508314191
267,0.543732061738
268,0.482330088212
269,0.481929505498
270,0.600334568562
271,0.481307257673
272,0.608229212882
273,0.628178718574
274,0.534973931297
275,0.54859908515
276,0.538305305608
277,0.606744431247
278,0.520214715279
279,0.495009875979
280,0.570217020957
281,0.500517264575
282,0.385109358008
283,0.569563231897
284,0.442333979234
285,0.477735801441
286,0.551548410533
287,0.605142603344
288,0.378818088843
289,0.483216841606
290,0.449728981378
291,0.685971705245
292,0.387910426653
293,0.45931623691
294,0.501836954503
295,0.510333286186
296,0.600809294091
297,0.52887458819
298,0.54731961225
299,0.441734621257
300,0.435656841331
301,0.496244695612
302,0.638978945539
303,0.41687230969
304,0.520208387387
305,0.521977670847
306,0.55089168618
307,0.511755512205
308,0.471588972158
309,0.531434084783
310,0.539448743771
311,0.500638312715
312,0.578362314101
313,0.555518538835
314,0.633047476761
315,0.380033285997
316,0.489947553124
317,0.390706221883
318,0.549250761335
319,0.361873441601
320,0.439264894668
321,0.498108891061
322,0.479845802403
323,0.500026703441
324,0.492206297198
325,0.669955429875
326,0.604825946437
327,0.764445446998
328,0.427038992844
329,0.446325938593
330,0.41101945163
331,0.506388745468
332,0.504030711819
333,0.59359751912
334,0.428932279921
335,0.460167465316
336,0.35520256747
337,0.510697858088
338,0.367215565181
339,0.716630671471
340,0.374926255065
341,0.515147014001
342,0.43250427085
343,0.480070240717
344,0.549045723793
345,0.385318060705
346,0.575649941202
347,0.434116803426
348,0.539211812702
349,0.492081950144
350,0.535559172785
351,0.578939342972
352,0.708413623302
353,0.253664915476
354,0.615054714099
355,0.553154242726
356,0.616292040107
357,0.465097024705
358,0.443166708861
359,0.475204212791
360,0.492151760863
361,0.552247250979
362,0.41008276785
363,0.447980954116
364,0.514415239521
365,0.527657669261
366,0.451737035394
367,0.517175241744
368,0.635996739157
369,0.541453638679
370,0.452614135251
371,0.541709809576
372,0.599723878976
373,0.63806073849
374,0.482635312705
375,0.58305669917
376,0.654702652233
377,0.530767908304
378,0.339749375027
379,0.573094937153
380,0.437396632162
381,0.571399707492
382,0.559898848945
383,0.389187134241
384,0.258776790531
385,0.422345010559
386,0.632386464079
387,0.572826916698
388,0.457667852666
389,0.459498577643
390,0.46529643822
391,0.427335989546
392,0.41542007238
393,0.508306174127
394,0.458368906715
395,0.552195932937
396,0.436182622687
397,0.651733688785
398,0.416700007994
399,0.544377039282
400,0.411449380644
401,0.610770972701
402,0.55730647109
403,0.681495651476
404,0.484074600561
405,0.548838768058
406,0.519062408172
407,0.561323576071
408,0.365092369097
409,0.529349501896
410,0.436122375954
411,0.453257364595
412,0.538669950739
413,0.557376036006
414,0.56319014319
415,0.3185115526
416,0.495100161277
417,0.55670306525
418,0.516026957772
419,0.565590590591
420,0.525051741205
421,0.399492388938
422,0.429384908574
423,0.607404293006
424,0.617671978109
425,0.341635875006
426,0.584121821863
427,0.563899454289
428,0.421852458336
429,0.388526350228
430,0.603802834093
431,0.560665265909
432,0.409800509688
433,0.589481773702
434,0.518721762902
435,0.415871994778
436,0.518278615965
437,0.354975379132
438,0.400119974926
439,0.508223684211
440,0.484113733489
441,0.628277295376
442,0.605987340025
443,0.581757551869
444,0.601832724698
445,0.436623376623
446,0.646497628481
447,0.485215093845
448,0.649277398191
449,0.455301147938
450,0.483314531561
451,0.56331808152
452,0.288859353339
453,0.490142331054
454,0.526210680469
455,0.553611839399
456,0.49651668142
457,0.399296464381
458,0.541185272021
459,0.523241309347
460,0.51865355953
461,0.658072546562
462,0.638478231891
463,0.52917458076
464,0.5674090954
465,0.404570857735
466,0.524596282251
467,0.615745131203
468,0.483698299555
469,0.57948141728
470,0.693022086524
471,0.476580794565
472,0.51466761116
473,0.543378619526
474,0.558212683813
475,0.607253871239
476,0.563104992384
477,0.670537977089
478,0.472643474097
479,0.520662291814
480,0.589290979638
481,0.461013299381
482,0.554008971308
483,0.581561690662
484,0.582050374927
485,0.586252526367
486,0.523389894674
487,0.475652360519
488,0.525496565504
489,0.442076364252
490,0.451301095746
491,0.557875563462
492,0.584061794845
493,0.582454158977
494,0.569991861742
