Id,target
0,0.145020335913
1,0.754984796047
2,0.952763617039
3,0.409628450871
4,0.283931851387
5,0.461861312389
6,0.0791100487113
7,0.580268204212
8,0.41756272316
9,0.719459474087
10,0.288641393185
11,0.303392201662
12,0.849400401115
13,0.181128054857
14,0.37144562602
15,0.503540217876
16,0.512872576714
17,0.693185031414
18,0.444985151291
19,0.688509166241
20,0.648921847343
21,0.465721011162
22,0.293033450842
23,0.447840988636
24,0.473612725735
25,0.552504301071
26,0.779388904572
27,0.596199572086
28,0.359592050314
29,0.290512382984
30,0.540198206902
31,0.503865599632
32,0.43009904027
33,0.41654920578
34,0.818543314934
35,0.353408157825
36,0.481563895941
37,0.243057876825
38,0.434873014688
39,0.113313019276
40,0.10473587364
41,0.149163782597
42,0.619851768017
43,0.205648764968
44,0.649517893791
45,0.521316111088
46,0.046702682972
47,0.0212943162769
48,0.382950693369
49,0.418037235737
50,0.423523277044
51,0.241376951337
52,0.563819289207
53,0.672482311726
54,0.255806595087
55,0.48247730732
56,0.766655087471
57,0.198302641511
58,0.707668066025
59,0.471121907234
60,0.80621778965
61,0.778380930424
62,0.803079307079
63,0.269542247057
64,0.403500586748
65,0.368732154369
66,0.208579897881
67,0.291345268488
68,0.52157831192
69,0.489546358585
70,0.58833616972
71,0.541786253452
72,0.853828907013
73,0.488100469112
74,0.368284851313
75,0.373600393534
76,0.512250721455
77,0.453751534224
78,0.182573243976
79,0.407525986433
80,0.635624647141
81,0.503103494644
82,0.272466093302
83,0.489385634661
84,0.119490586221
85,0.461500316858
86,0.40963563323
87,0.220891103148
88,0.321668416262
89,0.00812959857285
90,0.35391291976
91,0.585128068924
92,0.455651015043
93,0.550822556019
94,0.48790627718
95,0.468038111925
96,0.500417768955
97,0.429461628199
98,0.669523358345
99,0.962361395359
100,0.427511900663
101,0.607016801834
102,0.0694206506014
103,0.4610914886
104,0.486753344536
105,0.497926771641
106,0.630661785603
107,0.615729689598
108,0.104628413916
109,0.439782261848
110,0.960799098015
111,0.456609964371
112,0.473223954439
113,0.489760905504
114,0.541644334793
115,0.178358927369
116,0.321743398905
117,0.446804791689
118,0.561675190926
119,0.22891113162
120,0.721806049347
121,0.814082622528
122,0.105007179081
123,0.392548799515
124,0.564470112324
125,0.738698124886
126,0.0801961496472
127,0.623781621456
128,0.928390622139
129,0.770416200161
130,0.812713503838
131,0.865936934948
132,0.360399484634
133,0.984825074673
134,0.266205579042
135,0.819972753525
136,0.591426074505
137,0.542379081249
138,0.31057202816
139,0.343108445406
140,0.119482427835
141,0.629417955875
142,0.31455719471
143,0.492756158113
144,0.84808576107
145,0.139055669308
146,0.604875206947
147,0.331789702177
148,0.483312815428
149,0.536011695862
150,0.893639266491
151,0.381780445576
152,0.598499655724
153,0.675003230572
154,0.876267492771
155,0.5963986516
156,0.455402940512
157,0.769213736057
158,0.0915873199701
159,0.313259035349
160,0.794094145298
161,0.240945547819
162,0.13704572618
163,0.570854842663
164,0.686974704266
165,0.534652590752
166,0.403901278973
167,0.409639239311
168,0.164707988501
169,0.0554177202284
170,0.538635909557
171,0.54083943367
172,0.652355313301
173,0.00246151373722
174,0.615511834621
175,0.328185766935
176,0.494771659374
177,0.331121563911
178,0.910519421101
179,0.955239534378
180,0.473285883665
181,0.0128355016932
182,0.973844945431
183,0.371668666601
184,0.519266486168
185,0.354036390781
186,0.498308092356
187,0.971404373646
188,0.732529997826
189,0.476314753294
190,0.622857093811
191,0.512069940567
192,0.93943721056
193,0.26516148448
194,0.742758393288
