customer_id,gender
49101,0.369926065207
114348,0.696569681168
127946,0.856613576412
137367,0.427837848663
174467,0.726184129715
214804,0.960918605328
251590,0.0376098267734
272657,0.0384105183184
378318,0.82709634304
390759,0.982711970806
505638,0.133726730943
541452,0.0278611890972
546786,0.0900017768145
589185,0.974674224854
635849,0.112472780049
735380,0.460116058588
788112,0.0500109419227
820723,0.647362411022
903961,0.794073224068
904539,0.00872986391187
941185,0.134648546576
961425,0.94035756588
971575,0.449796199799
984061,0.0278411768377
1023983,0.77384775877
1087616,0.262221425772
1088175,0.933026492596
1109129,0.900329172611
1115426,0.980008244514
1139307,0.711409389973
1177740,0.389587014914
1211346,0.504384458065
1271467,0.351523220539
1308272,0.199084058404
1420045,0.953809857368
1469056,0.88250619173
1505158,0.107916094363
1546466,0.337081551552
1567497,0.471550613642
1582976,0.467992007732
1714555,0.313909292221
1732939,0.280554115772
1859939,0.951049029827
1867994,0.12364603579
1887297,0.260969549417
1983589,0.126321226358
2098407,0.89616137743
2137396,0.00590075505897
2169770,0.359055250883
2177252,0.861743807793
2264868,0.580127179623
2279881,0.602836370468
2287385,0.386237949133
2299975,0.509353220463
2329892,0.372195452452
2333956,0.219053775072
2340137,0.990002393723
2353453,0.111893989146
2463795,0.282064974308
2464493,0.385360598564
2491620,0.578318476677
2493740,0.469851464033
2518708,0.33456709981
2532836,0.597690165043
2714622,0.0304111801088
2730512,0.0526869185269
2733562,0.443334460258
2740197,0.0262687914073
2768803,0.0111222695559
2788526,0.438162595034
2805830,0.98546820879
2810793,0.439303338528
2872341,0.253512769938
2881605,0.497054636478
2916305,0.39124032855
2942372,0.305858761072
2956076,0.0111784785986
2992486,0.537677645683
3017155,0.0523765608668
3086538,0.941926181316
3116382,0.308244079351
3136315,0.436522066593
3143586,0.390168040991
3238487,0.472930163145
3243044,0.471246033907
3284483,0.0439280830324
3368868,0.383399605751
3419519,0.00263546640053
3510307,0.706968665123
3525018,0.942715406418
3555716,0.0626286119223
3640332,0.0697130709887
3671964,0.286742031574
3725814,0.866647720337
3812843,0.969261348248
3837731,0.409281283617
3848748,0.994525313377
3850938,0.441646635532
3917249,0.0440305508673
3996099,0.40280944109
4020883,0.956806004047
4038688,0.183962747455
4067941,0.14025066793
4077514,0.942282438278
4092048,0.546437859535
4099715,0.531023919582
4123368,0.00212654122151
4131179,0.425602912903
4166824,0.0118735786527
4178902,0.410270124674
4259997,0.703149318695
4267952,0.0276264287531
4316393,0.871820509434
4347691,0.274219632149
4444740,0.0921936631203
4448989,0.971057593822
4469885,0.530777335167
4472392,0.159524276853
4479599,0.522902488708
4490121,0.358356624842
4494007,0.288587898016
4500911,0.501900076866
4555624,0.00660746591166
4664861,0.354680746794
4707639,0.729685783386
4730615,0.37914571166
4736518,0.251221746206
4767937,0.829970836639
4773952,0.857957720757
4781345,0.0195251945406
4791875,0.0263248123229
4869616,0.41093558073
4891744,0.039528477937
4893652,0.504269719124
4974442,0.973350942135
4987087,0.00206358986907
5013057,0.0714104548097
5041537,0.00672724796459
5073755,0.0976818501949
5126711,0.426078230143
5151296,0.561697483063
5151866,0.055751517415
5175075,0.641121566296
5192089,0.731997489929
5205423,0.00317705911584
5258986,0.091549038887
5333309,0.0232705958188
5378522,0.0265756398439
5398205,0.910784959793
5415486,0.0973664522171
5503337,0.0161962825805
5537969,0.324783533812
5540528,0.127352103591
5577042,0.966100513935
5600220,0.322605282068
5613605,0.75035238266
5629290,0.72477209568
5633658,0.0445580333471
5658526,0.434708714485
5666378,0.00917600188404
5680700,0.45533028245
5752067,0.00698284059763
5810923,0.000880440522451
5823643,0.976326823235
5853490,0.318106889725
5915744,0.469066441059
5934823,0.369692742825
5970496,0.169198974967
5998515,0.942258000374
6006279,0.372365474701
6019747,0.177936509252
6020257,0.0691436752677
6037894,0.445177972317
6040512,0.617916941643
6058567,0.426473796368
6077466,0.0512445420027
6142398,0.0122678941116
6177329,0.845089018345
6199148,0.0826528072357
6211153,0.710507631302
6329922,0.0721580684185
6445707,0.627876877785
6466909,0.121264830232
6611252,0.0903932377696
6620779,0.0662264674902
6680148,0.108790256083
6710884,0.890915751457
6725289,0.248175889254
6732250,0.0103063248098
6736634,0.652946352959
6846017,0.970973968506
6909825,0.155988007784
6915792,0.0840788260102
6920906,0.903342545033
7052402,0.0101756015792
7087306,0.301656663418
7125539,0.359626471996
7184486,0.977489054203
7191842,0.0432062037289
7196194,0.117662571371
7267558,0.940310537815
7278214,0.122691556811
7308945,0.392814904451
7346475,0.121670402586
7422874,0.00896395649761
7451151,0.160830959678
7460402,0.568021357059
7476065,0.524557888508
7479579,0.483044236898
7537770,0.0262813232839
7582139,0.98843318224
7636954,0.00261626578867
7722362,0.00372714037076
7756714,0.0876765400171
7796559,0.470743000507
7802557,0.906476140022
7832145,0.318728327751
7864129,0.0880925655365
7902188,0.23471596837
7923928,0.146756574512
7934309,0.0118220578879
7969887,0.950279116631
7999570,0.813158750534
8082257,0.926004588604
8115829,0.961562395096
8132820,0.197279289365
8133598,0.241959780455
8180048,0.733400344849
8232645,0.38983887434
8241012,0.0139744095504
8248366,0.832089364529
8250969,0.994139313698
8334161,0.527310550213
8336166,0.670742094517
8343937,0.890020489693
8365381,0.916940510273
8367960,0.125263512135
8386564,0.0816933140159
8386842,0.356642961502
8399326,0.632237374783
8416735,0.47132730484
8425008,0.753360509872
8458350,0.434114307165
8462275,0.0887440666556
8470300,0.425415039062
8558731,0.921524822712
8573680,0.0777941644192
8578679,0.145992770791
8586902,0.107649691403
8645348,0.831412672997
8664193,0.56121212244
8683178,0.5656067729
8692746,0.989533960819
8779120,0.994168162346
8788091,0.293406128883
8788444,0.273573935032
8790528,0.997213661671
8860625,0.259635955095
8928713,0.495474249125
8956496,0.402900665998
8962721,0.114129841328
8986053,0.532913804054
8989665,0.678197264671
9032723,0.0781876221299
9036453,0.97170817852
9064527,0.293977797031
9076075,0.448794573545
9112223,0.57627248764
9185090,0.180986136198
9210299,0.308624774218
9279596,0.288066029549
9279923,0.098459392786
9282182,0.384494513273
9314238,0.370535969734
9333277,0.56403118372
9337468,0.967435240746
9353057,0.362298339605
9391844,0.156616479158
9457606,0.774260520935
9464652,0.19159732759
9470892,0.00585397472605
9515541,0.920780241489
9518822,0.0469727925956
9546077,0.534294068813
9568127,0.306127041578
9607614,0.491456717253
9610338,0.716789782047
9628464,0.374390214682
9710131,0.13791744411
9811952,0.504687964916
9893137,0.271282464266
9898769,0.767788350582
9899803,0.557323873043
9922882,0.594438314438
9963632,0.177696406841
9967644,0.00656948750839
9987401,0.434772014618
10045498,0.0137054026127
10058557,0.786955356598
10176170,0.614764869213
10259614,0.196361079812
10290561,0.782996058464
10309206,0.338947683573
10328342,0.111236795783
10385103,0.830069601536
10469400,0.990689992905
10482140,0.601589024067
10506836,0.521881341934
10589831,0.986818552017
10600843,0.0926086902618
10656890,0.266072571278
10666447,0.301891982555
10711025,0.0986850559711
10748004,0.222688987851
10763919,0.803761065006
10802212,0.41173312068
10802856,0.147047132254
10805399,0.752382278442
10845911,0.209419682622
10867310,0.159072950482
10875817,0.862318277359
10886531,0.803249061108
10954763,0.0892698615789
11065148,0.344829410315
